,"500,000","1,000,000","5,000,000","10,000,000"
Shellsort,0.45808508960000005,1.3143058462,11.0719966762,24.3249642888,
Gonnet,0.32692465420000005,0.9435324681999999,7.6148476357999995,19.291134624599998,
Hibbard,0.45923872860000003,1.2235295588,9.9874240322,23.755421483,
Sedgewick,0.362771536,0.90237069,9.290797083200001,21.0920732612,
Knuth,0.4119465807999999,0.9529025052,9.648489698,21.3362069588,
Heapsort,0.3159510714,0.7689691106,5.3658927692,12.4235957816,
Mergesort,0.1768375244,0.354566919,2.3535746432,6.2903879632,
Quicksort,0.09592178900000001,0.23538126720000002,1.627220293,3.6775136339999994,
